"";"X";"V1"
"1480";1480;1
"1481";1481;8
"1482";1482;5
"1483";1483;8
"1484";1484;1
"1485";1485;10
"1486";1486;0
"1487";1487;6
"1488";1488;0
"1489";1489;10
"1490";1490;4
"1491";1491;10
"1492";1492;0
"1493";1493;5
"1494";1494;0
"1495";1495;8
"1496";1496;5
"1497";1497;1
"1498";1498;6
"1499";1499;9
"1500";1500;10
"1501";1501;5
"1502";1502;5
"1503";1503;1
"1504";1504;8
"1505";1505;0
"1506";1506;0
"1507";1507;2
"1508";1508;0
"1509";1509;0
"1510";1510;8
"1511";1511;9
"1512";1512;2
"1513";1513;8
"1514";1514;10
"1515";1515;8
"1516";1516;8
"1517";1517;10
"1518";1518;7
"1519";1519;6
"1520";1520;10
"1521";1521;8
"1522";1522;10
"1523";1523;5
"1524";1524;8
"1525";1525;7
"1526";1526;3
"1527";1527;1
"1528";1528;7
"1529";1529;0
"1530";1530;2
"1531";1531;7
"1532";1532;10
"1533";1533;10
"1534";1534;8
"1535";1535;10
"1536";1536;5
"1537";1537;0
"1538";1538;1
"1539";1539;3
"1540";1540;8
"1541";1541;9
"1542";1542;7
"1543";1543;4
"1544";1544;10
"1545";1545;6
"1546";1546;8
"1547";1547;7
"1548";1548;7
"1549";1549;10
"1550";1550;2
"1551";1551;8
"1552";1552;2
"1553";1553;6
"1554";1554;0
"1555";1555;4
"1556";1556;0
"1557";1557;6
"1558";1558;6
"1559";1559;6
"1560";1560;7
"1561";1561;8
"1562";1562;9
"1563";1563;6
"1564";1564;0
"1565";1565;3
"1566";1566;6
"1567";1567;4
"1568";1568;0
"1569";1569;7
"1570";1570;0
"1571";1571;0
"1572";1572;5
"1573";1573;4
"1574";1574;1
"1575";1575;8
"1576";1576;10
"1577";1577;6
"1578";1578;6
"1579";1579;0
"1580";1580;10
"1581";1581;8
"1582";1582;5
"1583";1583;1
"1584";1584;6
"1585";1585;1
"1586";1586;0
"1587";1587;0
"1588";1588;8
"1589";1589;7
"1590";1590;8
"1591";1591;5
"1592";1592;0
"1593";1593;10
"1594";1594;10
"1595";1595;1
"1596";1596;1
"1597";1597;8
"1598";1598;0
"1599";1599;8
"1600";1600;6
"1601";1601;10
"1602";1602;8
"1603";1603;7
"1604";1604;10
"1605";1605;3
"1606";1606;4
"1607";1607;8
"1608";1608;0
"1609";1609;10
"1610";1610;3
"1611";1611;1
"1612";1612;2
"1613";1613;0
"1614";1614;8
"1615";1615;10
"1616";1616;7
"1617";1617;0
"1618";1618;9
"1619";1619;8
"1620";1620;10
"1621";1621;8
"1622";1622;6
"1623";1623;0
"1624";1624;8
"1625";1625;7
"1626";1626;7
"1627";1627;8
"1628";1628;8
"1629";1629;0
"1630";1630;6
"1631";1631;2
"1632";1632;0
"1633";1633;6
"1634";1634;0
"1635";1635;0
"1636";1636;4
"1637";1637;0
"1638";1638;9
"1639";1639;10
"1640";1640;10
"1641";1641;1
"1642";1642;8
"1643";1643;3
"1644";1644;6
"1645";1645;8
"1646";1646;0
"1647";1647;6
"1648";1648;7
"1649";1649;10
"1650";1650;10
"1651";1651;10
"1652";1652;3
"1653";1653;7
"1654";1654;7
"1655";1655;7
"1656";1656;7
"1657";1657;10
"1658";1658;5
"1659";1659;1
"1660";1660;6
"1661";1661;6
"1662";1662;10
"1663";1663;8
"1664";1664;5
"1665";1665;0
"1666";1666;6
"1667";1667;10
"1668";1668;1
"1669";1669;7
"1670";1670;10
"1671";1671;8
"1672";1672;5
"1673";1673;10
"1674";1674;0
"1675";1675;3
"1676";1676;6
"1677";1677;7
"1678";1678;9
"1679";1679;2
"1680";1680;7
"1681";1681;0
"1682";1682;1
"1683";1683;0
"1684";1684;10
"1685";1685;8
"1686";1686;8
"1687";1687;5
"1688";1688;8
"1689";1689;0
"1690";1690;10
"1691";1691;6
"1692";1692;10
"1693";1693;5
"1694";1694;7
"1695";1695;8
"1696";1696;2
"1697";1697;9
"1698";1698;10
"1699";1699;10
"1700";1700;4
"1701";1701;1
"1702";1702;1
"1703";1703;10
"1704";1704;10
"1705";1705;1
"1706";1706;6
"1707";1707;8
"1708";1708;1
"1709";1709;6
"1710";1710;10
"1711";1711;2
"1712";1712;10
"1713";1713;8
"1714";1714;6
"1715";1715;4
"1716";1716;0
"1717";1717;0
"1718";1718;8
"1719";1719;7
"1720";1720;10
"1721";1721;8
"1722";1722;0
"1723";1723;1
"1724";1724;4
"1725";1725;0
"1726";1726;0
"1727";1727;7
"1728";1728;6
"1729";1729;7
"1730";1730;8
"1731";1731;5
"1732";1732;0
"1733";1733;0
"1734";1734;0
"1735";1735;6
"1736";1736;8
"1737";1737;1
"1738";1738;6
"1739";1739;10
